会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
S001_004,11,I,IC06_ななえ,で,デ,で,助詞-格助詞,,,和,,デ,で。,デ,デ,6.152,6.865,6.152,6.865,0,I
S001_004,12,B,IC03_大柴,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,7.472,8.001,7.472,8.001,0,B
S001_004,13,B,IC06_ななえ,だって,ダッテ,だって,接続詞,,,和,,ダッテ,(L (U だ)って),ダッテ,ダッテ,7.907,9.018,7.907,9.018,0,B
S001_004,14,I,IC06_ななえ,書い,カク,書く,動詞-一般,五段-カ行,連用形-イ音便,和,,カク,書い,カイ,カイ,7.907,9.018,7.907,9.018,0,B
S001_004,15,I,IC06_ななえ,てあっ,テアル,てある,助動詞,五段-ラ行,連用形-促音便,和,,テアル,てあっ,テアッ,テアッ,7.907,9.018,7.907,9.018,0,I
S001_004,16,I,IC06_ななえ,た,タ,た,助動詞,助動詞-タ,連体形-一般,和,,タ,た,タ,タ,7.907,9.018,7.907,9.018,0,I
S001_004,17,I,IC06_ななえ,もん,モノ,もの,助詞-終助詞,,,和,,モン,もん。,モン,モン,7.907,9.018,7.907,9.018,0,I
S001_004,18,B,IC03_大柴,よく,ヨク,良く,副詞,,,和,,ヨク,よく,ヨク,ヨク,8.001,8.740,8.001,8.740,0,B
S001_004,19,I,IC03_大柴,知っ,シル,知る,動詞-一般,五段-ラ行,連用形-促音便,和,,シル,知っ,シッ,シッ,8.001,8.740,8.001,8.740,0,B
S001_004,20,I,IC03_大柴,てん,テル,てる,助動詞,下一段-タ行,終止形-撥音便,和,,テル,てん,テン,テン,8.001,8.740,8.001,8.740,0,I
S001_004,21,I,IC03_大柴,な,ナ,な,助詞-終助詞,,,和,,ナ,な:。,ナ,ナー,8.001,8.740,8.001,8.740,0,I
S001_004,22,B,IC06_ななえ,さっき,サッキ,さっき,名詞-普通名詞-一般,,,和,,サッキ,さっき。,サッキ,サッキ,9.018,9.406,9.018,9.406,0,B
S001_004,23,B,IC03_大柴,よく,ヨク,良く,副詞,,,和,,ヨク,よく,ヨク,ヨク,9.175,9.956,9.175,9.956,0,B
S001_004,24,I,IC03_大柴,知っ,シル,知る,動詞-一般,五段-ラ行,連用形-促音便,和,,シル,知っ,シッ,シッ,9.175,9.956,9.175,9.956,0,B
S001_004,25,I,IC03_大柴,てん,テル,てる,助動詞,下一段-タ行,終止形-撥音便,和,,テル,てん,テン,テン,9.175,9.956,9.175,9.956,0,I
S001_004,26,I,IC03_大柴,な,ナ,な,助詞-終助詞,,,和,,ナ,な:。,ナ,ナー,9.175,9.956,9.175,9.956,0,I
S001_004,27,B,IC06_ななえ,袋,フクロ,袋,名詞-普通名詞-一般,,,和,,フクロ,袋,フクロ,フクロ,9.974,10.522,9.974,10.522,0,B
S001_004,28,I,IC06_ななえ,に,ニ,に,助詞-格助詞,,,和,,ニ,に。,ニ,ニ,9.974,10.522,9.974,10.522,0,I
S001_004,29,B,IC03_大柴,ちょっと,チョット,一寸,副詞,,,和,,チョット,ちょっと,チョット,チョット,13.446,14.249,13.446,14.249,0,B
S001_004,30,I,IC03_大柴,さ,サ,さ,助詞-終助詞,,,和,,サ,さ: ,サ,サー,13.446,14.249,13.446,14.249,0,I
S001_004,31,I,IC03_大柴,翔子ちゃん,ショウコチャン,翔子ちゃん,名詞-固有名詞-人名-名,,,固,,ショウコチャン,(R 翔子)ちゃん。,ショーコチャン,ショーコチャン,13.446,14.249,13.446,14.249,1,B
S001_004,32,B,IC03_大柴,ごめん,ゴメン,御免,名詞-普通名詞-一般,,,漢,,ゴメン,ごめん。,ゴメン,ゴメン,14.249,14.544,14.249,14.544,0,B
S001_004,33,B,IC03_大柴,その,ソノ,その,感動詞-フィラー,,,和,,ソノ,(F その),ソノ,ソノ,14.544,16.170,14.544,14.883,0,B
S001_004,34,I,IC03_大柴,あ,アッ,あっ,感動詞-一般,,,和,,ア,(I あ),ア,ア,14.544,16.170,15.211,15.399,0,B
S001_004,35,I,IC03_大柴,ななちゃん,ナナチャン,ななちゃん,名詞-固有名詞-人名-一般,,,固,,ナナチャン,(R なな)ちゃん,ナナチャン,ナナチャン,14.544,16.170,15.478,16.170,1,B
S001_004,36,I,IC03_大柴,て,ッテ,って,助詞-副助詞,,,和,,テ,て,テ,テ,14.544,16.170,15.478,16.170,0,I
S001_004,37,I,IC03_大柴,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ。,ソレ,ソレ,14.544,16.170,15.478,16.170,0,B
S001_004,38,B,IC06_ななえ,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん?。,ウン,ウン,16.491,16.672,16.491,16.672,0,B
S001_004,39,B,IC06_ななえ,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん?。,ウン,ウン,17.150,17.390,17.150,17.390,0,B
S001_004,40,B,IC03_大柴,その,ソノ,其の,連体詞,,,和,,ソノ,その,ソノ,ソノ,17.367,20.092,17.367,18.223,0,B
S001_004,41,I,IC03_大柴,ストーブ,ストーブ,ストーブ,名詞-普通名詞-一般,,,外,stove,ストーブ,ストーブ,ストーブ,ストーブ,17.367,20.092,17.367,18.223,0,B
S001_004,42,I,IC03_大柴,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,17.367,20.092,17.367,18.223,0,I
S001_004,43,I,IC03_大柴,ちょっと,チョット,一寸,副詞,,,和,,チョット,ちょっと,チョット,チョット,17.367,20.092,18.555,18.89,0,B
S001_004,44,I,IC03_大柴,消す,ケス,消す,動詞-一般,五段-サ行,終止形-一般,和,,ケス,消す。,ケス,ケス,17.367,20.092,19.811,20.092,0,B
S001_004,45,B,IC06_ななえ,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,17.390,17.641,17.390,17.641,0,B
S001_004,46,I,IC06_ななえ,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ?。,ダ,ダ,17.390,17.641,17.390,17.641,0,I
S001_004,47,B,N101_翔子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,18.319,18.499,18.319,18.499,0,B
S001_004,48,B,IC06_ななえ,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,18.678,18.885,18.678,18.885,0,B
S001_004,49,B,IC03_大柴,一回,イッカイ,一回,名詞-数詞,,,漢,,イッカイ,(U 一)回,イッカイ,イッカイ,20.297,20.888,20.297,20.888,0,B
S001_004,50,I,IC03_大柴,消し,ケス,消す,動詞-一般,五段-サ行,連用形-一般,和,,ケス,消し,ケシ,ケシ,20.297,20.888,20.297,20.888,0,B
S001_004,51,I,IC03_大柴,てくれる,テクレル,てくれる,助動詞,下一段-ラ行,終止形-一般,和,,テクレル,てくれる?。,テクレル,テクレル,20.297,20.888,20.297,20.888,0,I
S001_004,52,B,N101_翔子,消す,ケス,消す,動詞-一般,五段-サ行,終止形-一般,和,,ケス,消す?。,ケス,ケス,20.493,20.794,20.493,20.794,0,B
S001_004,53,B,IC03_大柴,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,20.888,21.136,20.888,21.136,0,B
S001_004,54,B,IC03_大柴,たぶん,タブン,多分,副詞,,,漢,,タブン,たぶん ,タブン,タブン,21.856,22.893,21.856,22.893,0,B
S001_004,55,I,IC03_大柴,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,21.856,22.893,21.856,22.893,0,B
S001_004,56,I,IC03_大柴,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,21.856,22.893,21.856,22.893,0,I
S001_004,57,I,IC03_大柴,もれ,モレ,漏れ,名詞-普通名詞-一般,,,和,,モレ,もれ,モレ,モレ,21.856,22.893,21.856,22.893,0,B
S001_004,58,I,IC03_大柴,なく,ナイ,無い,形容詞-一般,形容詞,連用形-一般,和,,ナイ,なく,ナク,ナク,21.856,22.893,21.856,22.893,0,I
S001_004,59,I,IC03_大柴,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,21.856,22.893,21.856,22.893,0,I
S001_004,60,B,IC01_健,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,22.351,22.636,22.351,22.636,0,B
S001_004,61,B,IC01_健,落ち,オチル,落ちる,動詞-一般,上一段-タ行,連用形-一般,和,,オチル,落ち,オチ,オチ,22.956,23.516,22.956,23.516,0,B
S001_004,62,I,IC01_健,た,タ,た,助動詞,助動詞-タ,連体形-一般,和,,タ,た,タ,タ,22.956,23.516,22.956,23.516,0,I
S001_004,63,I,IC01_健,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ。,ンダ,ンダ,22.956,23.516,22.956,23.516,0,I
S001_004,64,B,IC06_ななえ,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,23.507,23.877,23.507,23.877,0,B
S001_004,65,B,IC03_大柴,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,23.540,23.956,23.540,23.956,0,B
S001_004,66,B,N101_翔子,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,23.666,23.926,23.666,23.926,0,B
S001_004,67,B,IC01_健,ブレーカー,ブレーカー,ブレーカー,名詞-普通名詞-一般,,,外,breaker,ブレーカー,ブレーカー,ブレーカー,ブレーカー,23.687,24.332,23.687,24.332,0,B
S001_004,68,I,IC01_健,が,ガ,が,助詞-格助詞,,,和,,ガ,が。,ガ,ガ,23.687,24.332,23.687,24.332,0,I
S001_004,69,B,IC04_園部,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,23.990,24.091,23.990,24.091,0,B
S001_004,70,B,IC06_ななえ,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,24.002,24.173,24.002,24.173,0,B
S001_004,71,B,IC06_ななえ,ブレーカー,ブレーカー,ブレーカー,名詞-普通名詞-一般,,,外,breaker,ブレーカー,ブレーカー,ブレーカー,ブレーカー,24.173,24.618,24.173,24.618,0,B
S001_004,72,I,IC06_ななえ,が,ガ,が,助詞-格助詞,,,和,,ガ,が。,ガ,ガ,24.173,24.618,24.173,24.618,0,I
S001_004,73,B,N101_翔子,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,24.244,24.383,24.244,24.383,0,B
S001_004,74,B,N101_翔子,そっ,ソウ,そう,副詞,,,和,,ソッ,そっ,ソッ,ソッ,24.383,24.986,24.383,24.986,0,B
S001_004,75,I,N101_翔子,か,カ,か,助詞-終助詞,,,和,,カ,か ,カ,カ,24.383,24.986,24.383,24.986,0,I
S001_004,76,I,N101_翔子,そっ,ソウ,そう,副詞,,,和,,ソッ,そっ,ソッ,ソッ,24.383,24.986,24.383,24.986,0,B
S001_004,77,I,N101_翔子,か,カ,か,助詞-終助詞,,,和,,カ,か。,カ,カ,24.383,24.986,24.383,24.986,0,I
S001_004,78,B,IC02_小沢,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,24.394,25.282,24.394,25.282,0,B
S001_004,79,B,IC04_園部,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,24.564,24.854,24.564,24.854,0,B
S001_004,80,B,IC06_ななえ,あたし,ワタシ,私,代名詞,,,和,,アタシ,あたし,アタシ,アタシ,24.618,25.373,24.618,25.373,0,B
S001_004,81,I,IC06_ななえ,動ける,ウゴク,動く,動詞-一般,下一段-カ行,終止形-一般,和,,ウゴケル,動ける。,ウゴケル,ウゴケル,24.618,25.373,24.618,25.373,0,B
S001_004,82,B,IC04_園部,そんな,ソンナ,そんな,連体詞,,,和,,ソンナ,そんな,ソンナ,ソンナ,24.854,25.618,24.854,25.618,0,B
S001_004,83,I,IC04_園部,気,キ,気,名詞-普通名詞-一般,,,漢,,キ,気,キ,キ,24.854,25.618,24.854,25.618,0,B
S001_004,84,I,IC04_園部,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,24.854,25.618,24.854,25.618,0,I
S001_004,85,I,IC04_園部,すん,スル,する,動詞-一般,サ行変格,連体形-撥音便,和,,スル,すん,スン,スン,24.854,25.618,24.854,25.618,0,B
S001_004,86,I,IC04_園部,の,ノ,の,助詞-終助詞,,,和,,ノ,の。,ノ,ノ,24.854,25.618,24.854,25.618,0,I
S001_004,87,B,IC03_大柴,こっち側,コチラガワ,此方側,名詞-普通名詞-一般,,,和,,コッチガワ,(L こっち側,コッチガワ,コッチガワ,25.625,27.332,25.625,27.332,0,B
S001_004,88,I,IC03_大柴,に,ニ,に,助詞-格助詞,,,和,,ニ,に ,ニ,ニ,25.625,27.332,25.625,27.332,0,I
S001_004,89,I,IC03_大柴,全部,ゼンブ,全部,副詞,,,漢,,ゼンブ,全部,ゼンブ,ゼンブ,25.625,27.332,25.625,27.332,0,B
S001_004,90,I,IC03_大柴,こっち側,コチラガワ,此方側,名詞-普通名詞-一般,,,和,,コッチガワ,こっち側,コッチガワ,コッチガワ,25.625,27.332,25.625,27.332,0,B
S001_004,91,I,IC03_大柴,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,25.625,27.332,25.625,27.332,0,I
S001_004,92,I,IC03_大柴,なっ,ナル,成る,動詞-一般,五段-ラ行,連用形-促音便,和,,ナル,なっ,ナッ,ナッ,25.625,27.332,25.625,27.332,0,B
S001_004,93,I,IC03_大柴,てる,テル,てる,助動詞,下一段-タ行,終止形-一般,和,,テル,てる,テル,テル,25.625,27.332,25.625,27.332,0,I
S001_004,94,I,IC03_大柴,から,カラ,から,助詞-接続助詞,,,和,,カラ,から)。,カラ,カラ,25.625,27.332,25.625,27.332,0,I
S001_004,95,B,IC06_ななえ,ン,,,言いよどみ,,,,,,(D ン),ン,ン,26.237,27.178,26.237,27.178,0,B
S001_004,96,I,IC06_ななえ,どう,ドウ,どう,副詞,,,和,,ドウ,どう,ドー,ドー,26.237,27.178,26.237,27.178,0,B
S001_004,97,I,IC06_ななえ,やっ,ヤル,遣る,動詞-一般,五段-ラ行,連用形-促音便,和,,ヤル,やっ,ヤッ,ヤッ,26.237,27.178,26.237,27.178,0,B
S001_004,98,I,IC06_ななえ,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,26.237,27.178,26.237,27.178,0,I
S001_004,99,I,IC06_ななえ,止めん,トメル,止める,動詞-一般,下一段-マ行,連体形-撥音便,和,,トメル,止めん,トメン,トメン,26.237,27.178,26.237,27.178,0,B
S001_004,100,I,IC06_ななえ,の,ノ,の,助詞-終助詞,,,和,,ノ,の。,ノ,ノ,26.237,27.178,26.237,27.178,0,I
S001_004,101,B,IC01_健,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,27.144,27.799,27.144,27.799,0,B
S001_004,102,I,IC01_健,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,27.144,27.799,27.144,27.799,0,B
S001_004,103,I,IC01_健,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,27.144,27.799,27.144,27.799,0,B
S001_004,104,B,IC06_ななえ,これ,コレ,此れ,代名詞,,,和,,コレ,これ。,コレ,コレ,27.178,27.571,27.178,27.571,0,B
S001_004,105,B,IC03_大柴,適当,テキトウ,適当,名詞-普通名詞-一般,,,漢,,テキトウ,適当。,テキトー,テキトー,27.923,28.307,27.923,28.307,0,B
S001_004,106,B,IC03_大柴,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,28.307,28.563,28.307,28.563,0,B
S001_004,107,B,IC03_大柴,あの,アノ,あの,感動詞-フィラー,,,和,,アノ,(F あの) ,アノ,アノ,28.563,29.081,28.563,29.081,0,B
S001_004,108,I,IC03_大柴,揺らせ,ユラス,揺らす,動詞-一般,五段-サ行,仮定形-一般,和,,ユラス,揺らせ,ユラセ,ユラセ,28.563,29.081,28.563,29.081,0,B
S001_004,109,I,IC03_大柴,ばいい,バイイ,ばいい,助動詞,形容詞,終止形-一般,和,,バイイ,ば(W イ|いい)。,バイー,バイ,28.563,29.081,28.563,29.081,0,I
S001_004,110,B,IC06_ななえ,大柴さん,オオシバサン,大柴さん,名詞-固有名詞-人名-姓,,,固,,オオシバサン,(R 大柴)さん。,オーシバサン,オーシバサン,28.818,29.288,28.818,29.288,1,B
S001_004,111,B,IC03_大柴,揺らし,ユラス,揺らす,動詞-一般,五段-サ行,連用形-一般,和,,ユラス,揺らし,ユラシ,ユラシ,29.081,29.773,29.081,29.773,0,B
S001_004,112,I,IC03_大柴,て,テ,て,助詞-接続助詞,,,和,,テ,て ,テ,テ,29.081,29.773,29.081,29.773,0,I
S001_004,113,I,IC03_大柴,揺らし,ユラス,揺らす,動詞-一般,五段-サ行,連用形-一般,和,,ユラス,揺らし,ユラシ,ユラシ,29.081,29.773,29.081,29.773,0,B
S001_004,114,I,IC03_大柴,て,テ,て,助詞-接続助詞,,,和,,テ,て?。,テ,テ,29.081,29.773,29.081,29.773,0,I
S001_004,115,B,N101_翔子,うん,ウン,うん,感動詞-一般,,,和,,ウン,(U うん)?。,ウン,ウン,30.230,30.535,30.230,30.535,0,B
S001_004,116,B,IC03_大柴,持ち上げ,モチアゲル,持ち上げる,動詞-一般,下一段-ガ行,連用形-一般,和,,モチアゲル,持ち上げ,モチアゲ,モチアゲ,30.495,30.983,30.495,30.983,0,B
S001_004,117,I,IC03_大柴,て,テ,て,助詞-接続助詞,,,和,,テ,て?。,テ,テ,30.495,30.983,30.495,30.983,0,I
S001_004,118,B,IC03_大柴,若干,ジャッカン,若干,副詞,,,漢,,ジャッカン,若干,ジャッカン,ジャッカン,32.086,33.891,32.086,32.533,0,B
S001_004,119,I,IC03_大柴,カ,,,言いよどみ,,,,,,(D カ),カ,カ,32.086,33.891,32.683,33.891,0,B
S001_004,120,I,IC03_大柴,傾け,カタムケル,傾ける,動詞-一般,下一段-カ行,連用形-一般,和,,カタムケル,傾け,カタムケ,カタムケ,32.086,33.891,32.683,33.891,0,B
S001_004,121,I,IC03_大柴,て,テ,て,助詞-接続助詞,,,和,,テ,て ,テ,テ,32.086,33.891,32.683,33.891,0,I
S001_004,122,I,IC03_大柴,傾けれ,カタムケル,傾ける,動詞-一般,下一段-カ行,仮定形-一般,和,,カタムケル,傾けれ,カタムケレ,カタムケレ,32.086,33.891,32.683,33.891,0,B
S001_004,123,I,IC03_大柴,ばいい,バイイ,ばいい,助動詞,形容詞,終止形-一般,和,,バイイ,ばいい,バイー,バイー,32.086,33.891,32.683,33.891,0,I
S001_004,124,I,IC03_大柴,から,カラ,から,助詞-接続助詞,,,和,,カラ,から。,カラ,カラ,32.086,33.891,32.683,33.891,0,I
S001_004,125,B,IC06_ななえ,これ,コレ,此れ,代名詞,,,和,,コレ,これ。,コレ,コレ,32.206,32.507,32.206,32.507,0,B
S001_004,126,B,IC06_ななえ,ん,ン,ん,感動詞-一般,,,和,,ン,ん。,ン,ン,33.957,34.166,33.957,34.166,0,B
S001_004,127,B,N101_翔子,ほんと,ホントウ,本当,名詞-普通名詞-一般,,,漢,,ホント,(U ほんと)?。,ホント,ホント,33.971,34.344,33.971,34.344,0,B
S001_004,128,B,N101_翔子,普通,フツウ,普通,形状詞-一般,,,漢,,フツウ,普通,フツー,フツー,34.463,35.146,34.463,35.146,0,B
S001_004,129,I,N101_翔子,に,ダ,だ,助動詞,助動詞-ダ,連用形-ニ,和,,ダ,に,ニ,ニ,34.463,35.146,34.463,35.146,0,I
S001_004,130,I,N101_翔子,切れる,キレル,切れる,動詞-一般,下一段-ラ行,連体形-一般,和,,キレル,切れる,キレル,キレル,34.463,35.146,34.463,35.146,0,B
S001_004,131,I,N101_翔子,の,ノ,の,助詞-終助詞,,,和,,ノ,の?。,ノ,ノ,34.463,35.146,34.463,35.146,0,I
S001_004,132,B,IC03_大柴,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,34.494,34.656,34.494,34.656,0,B
S001_004,133,B,IC03_大柴,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,35.001,35.155,35.001,35.155,0,B
S001_004,134,B,N101_翔子,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,35.320,35.676,35.320,35.676,0,B
S001_004,135,B,IC06_ななえ,え,エッ,えっ,感動詞-一般,,,和,,エ,え。,エ,エ,35.667,35.801,35.667,35.801,0,B
S001_004,136,B,N101_翔子,＃＃＃,,,形態論情報付与対象外,,,,,,(X ＃＃＃)。,＃＃＃,＃＃＃,35.676,36.423,35.676,36.423,0,B
S001_004,137,B,IC03_大柴,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,35.864,36.452,35.864,36.452,0,B
S001_004,138,B,IC06_ななえ,そんな,ソンナ,そんな,連体詞,,,和,,ソンナ,そんな,ソンナ,ソンナ,35.893,37.153,35.893,37.153,0,B
S001_004,139,I,IC06_ななえ,スイッチ,スイッチ,スイッチ,名詞-普通名詞-一般,,,外,switch,スイッチ,スイッチ,スイッチ,スイッチ,35.893,37.153,35.893,37.153,0,B
S001_004,140,I,IC06_ななえ,ある,アル,有る,動詞-一般,五段-ラ行,終止形-一般,和,,アル,ある:?。,アル,アルー,35.893,37.153,35.893,37.153,0,B
S001_004,141,B,IC02_小沢,えー,エエ,ええ,感動詞-一般,,,和,,エエ,えー?。,エー,エー,36.646,37.319,36.646,37.319,0,B
S001_004,142,B,N101_翔子,うそ,ウソ,嘘,名詞-普通名詞-一般,,,和,,ウソ,(L う%そ:)。,ウソ,ウッソー,37.426,38.166,37.426,38.166,0,B
S001_004,143,B,IC03_大柴,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,38.099,38.580,38.099,38.580,0,B
S001_004,144,B,N101_翔子,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,38.166,39.438,38.166,39.438,0,B
S001_004,145,B,IC06_ななえ,うそ,ウソ,嘘,名詞-普通名詞-一般,,,和,,ウソ,うそ:。,ウソ,ウソー,38.169,39.124,38.169,39.124,0,B
S001_004,146,B,IC03_大柴,いやー,イヤ,いや,感動詞-一般,,,和,,イヤア,いやー。,イヤー,イヤー,38.892,39.184,38.892,39.184,0,B
S001_004,147,B,IC03_大柴,地震,ジシン,地震,名詞-普通名詞-一般,,,漢,,ジシン,地震,ジシン,ジシン,39.184,40.035,39.184,40.035,0,B
S001_004,148,I,IC03_大柴,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,39.184,40.035,39.184,40.035,0,I
S001_004,149,I,IC03_大柴,倒れる,タオレル,倒れる,動詞-一般,下一段-ラ行,終止形-一般,和,,タオレル,倒れる,タオレル,タオレル,39.184,40.035,39.184,40.035,0,B
S001_004,150,I,IC03_大柴,じゃん,ジャン,じゃん,助詞-終助詞,,,和,,ジャン,じゃん。,ジャン,ジャン,39.184,40.035,39.184,40.035,0,I
S001_004,151,B,IC03_大柴,地震,ジシン,地震,名詞-普通名詞-一般,,,漢,,ジシン,地震,ジシン,ジシン,40.478,41.108,40.478,41.108,0,B
S001_004,152,I,IC03_大柴,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,40.478,41.108,40.478,41.108,0,I
S001_004,153,I,IC03_大柴,やつ,ヤツ,奴,名詞-普通名詞-一般,,,和,,ヤツ,やつ。,ヤツ,ヤツ,40.478,41.108,40.478,41.108,0,B
S001_004,154,B,IC06_ななえ,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,41.516,42.949,41.516,42.949,0,B
S001_004,155,I,IC06_ななえ,付ける,ツケル,付ける,動詞-一般,下一段-カ行,連体形-一般,和,,ツケル,付%ける,ツケル,ツッケル,41.516,42.949,41.516,42.949,0,B
S001_004,156,I,IC06_ななえ,時,トキ,時,名詞-普通名詞-一般,,,和,,トキ,時 ,トキ,トキ,41.516,42.949,41.516,42.949,0,B
S001_004,157,I,IC06_ななえ,どう,ドウ,どう,副詞,,,和,,ドウ,どう,ドー,ドー,41.516,42.949,41.516,42.949,0,B
S001_004,158,I,IC06_ななえ,すん,スル,する,動詞-一般,サ行変格,連体形-撥音便,和,,スル,すん,スン,スン,41.516,42.949,41.516,42.949,0,B
S001_004,159,I,IC06_ななえ,の,ノ,の,助詞-終助詞,,,和,,ノ,の?。,ノ,ノ,41.516,42.949,41.516,42.949,0,I
S001_004,160,B,IC03_大柴,付ける,ツケル,付ける,動詞-一般,下一段-カ行,連体形-一般,和,,ツケル,付ける,ツケル,ツケル,43.466,44.766,43.466,44.766,0,B
S001_004,161,I,IC03_大柴,時,トキ,時,名詞-普通名詞-一般,,,和,,トキ,時,トキ,トキ,43.466,44.766,43.466,44.766,0,B
S001_004,162,I,IC03_大柴,は,ハ,は,助詞-係助詞,,,和,,ハ,は ,ワ,ワ,43.466,44.766,43.466,44.766,0,I
S001_004,163,I,IC03_大柴,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ,ダ,ダ,43.466,44.766,43.466,44.766,0,B
S001_004,164,I,IC03_大柴,から,カラ,から,助詞-接続助詞,,,和,,カラ,から,カラ,カラ,43.466,44.766,43.466,44.766,0,I
S001_004,165,I,IC03_大柴,勘,カン,勘,名詞-普通名詞-一般,,,漢,,カン,勘 ,カン,カン,43.466,44.766,43.466,44.766,0,B
S001_004,166,I,IC03_大柴,勘,カン,勘,名詞-普通名詞-一般,,,漢,,カン,勘。,カン,カン,43.466,44.766,43.466,44.766,0,B
S001_004,167,B,IC06_ななえ,ん,ン,ん,感動詞-一般,,,和,,ン,ん。,ン,ン,45.205,45.307,45.205,45.307,0,B
