会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
K001_004,68,I,IC01_萌,て,ッテ,って,助詞-副助詞,,,和,,テ,て,テ,テ,30.749,36.362,34.357,36.362,0,I
K001_004,69,I,IC01_萌,言っ,イウ,言う,動詞-一般,五段-ワア行,連用形-促音便,和,,イウ,言っ,イッ,イッ,30.749,36.362,34.357,36.362,0,B
K001_004,70,I,IC01_萌,て,テル,てる,助動詞,下一段-タ行,連用形-一般,和,,テル,て,テ,テ,30.749,36.362,34.357,36.362,0,I
K001_004,71,I,IC01_萌,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,,タ,た,タ,タ,30.749,36.362,34.357,36.362,0,I
K001_004,72,I,IC01_萌,けど,ケレド,けれど,助詞-接続助詞,,,和,,ケド,けど。,ケド,ケド,30.749,36.362,34.357,36.362,0,I
K001_004,73,B,IC02_綾子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,36.026,36.591,36.026,36.591,0,B
K001_004,74,B,IC01_萌,あたし,ワタシ,私,代名詞,,,和,,アタシ,あたし,アタシ,アタシ,36.411,39.019,36.411,37.889,0,B
K001_004,75,I,IC01_萌,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,36.411,39.019,36.411,37.889,0,I
K001_004,76,I,IC01_萌,富士山,フジサン,富士山,名詞-固有名詞-地名-一般,,,固,,フジサン,富士山,フジサン,フジサン,36.411,39.019,36.411,37.889,0,B
K001_004,77,I,IC01_萌,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,36.411,39.019,36.411,37.889,0,I
K001_004,78,I,IC01_萌,取っ,トル,取る,動詞-一般,五段-ラ行,連用形-促音便,和,,トル,取っ,トッ,トッ,36.411,39.019,36.411,37.889,0,B
K001_004,79,I,IC01_萌,てしまっ,テシマウ,てしまう,助動詞,五段-ワア行,連用形-促音便,和,,テシマウ,てしまっ,テシマッ,テシマッ,36.411,39.019,36.411,37.889,0,I
K001_004,80,I,IC01_萌,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,,タ,た,タ,タ,36.411,39.019,37.994,39.019,0,I
K001_004,81,I,IC01_萌,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,36.411,39.019,37.994,39.019,0,I
K001_004,82,I,IC01_萌,ため,タメ,為,名詞-普通名詞-一般,,,和,,タメ,ため,タメ,タメ,36.411,39.019,37.994,39.019,0,B
K001_004,83,I,IC01_萌,に,ニ,に,助詞-格助詞,,,和,,ニ,に。,ニ,ニ,36.411,39.019,37.994,39.019,0,I
K001_004,84,B,IC02_綾子,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,37.746,38.312,37.746,38.312,0,B
K001_004,85,B,IC02_綾子,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,38.497,39.347,38.497,39.347,0,B
K001_004,86,B,IC01_萌,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,40.040,40.264,40.040,40.264,0,B
K001_004,87,B,IC01_萌,えと,エート,えーと,感動詞-フィラー,,,和,,エト,えと ,エト,エト,40.754,42.468,40.754,42.468,0,B
K001_004,88,I,IC01_萌,伊勢神宮,イセジングウ,伊勢神宮,名詞-普通名詞-一般,,,混,,イセジングウ,伊勢神宮,イセジングー,イセジングー,40.754,42.468,40.754,42.468,0,B
K001_004,89,I,IC01_萌,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,40.754,42.468,40.754,42.468,0,I
K001_004,90,I,IC01_萌,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,40.754,42.468,40.754,42.468,0,I
K001_004,91,I,IC01_萌,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,40.754,42.468,40.754,42.468,0,I
K001_004,92,I,IC01_萌,行っ,イク,行く,動詞-一般,五段-カ行,連用形-促音便,和,,イク,行っ,イッ,イッ,40.754,42.468,40.754,42.468,0,B
K001_004,93,I,IC01_萌,て,テル,てる,助動詞,下一段-タ行,連用形-一般,和,,テル,て,テ,テ,40.754,42.468,40.754,42.468,0,I
K001_004,94,I,IC01_萌,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,,タ,た。,タ,タ,40.754,42.468,40.754,42.468,0,I
K001_004,95,B,IC02_綾子,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,42.842,43.926,42.842,43.926,0,B
K001_004,96,B,IC01_萌,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,43.809,44.135,43.809,44.135,0,B
K001_004,97,B,IC02_綾子,はあ,ハア,はあ,感動詞-一般,,,和,,ハア,(U はあ),ハー,ハー,43.926,45.058,43.926,45.058,0,B
K001_004,98,I,IC02_綾子,はあ,ハア,はあ,感動詞-一般,,,和,,ハア,(U はあ),ハー,ハー,43.926,45.058,43.926,45.058,0,B
K001_004,99,I,IC02_綾子,はあ,ハア,はあ,感動詞-一般,,,和,,ハア,(U はあ),ハー,ハー,43.926,45.058,43.926,45.058,0,B
K001_004,100,I,IC02_綾子,はあ,ハア,はあ,感動詞-一般,,,和,,ハア,(U はあ),ハー,ハー,43.926,45.058,43.926,45.058,0,B
K001_004,101,I,IC02_綾子,はあ,ハア,はあ,感動詞-一般,,,和,,ハア,(U はあ)。,ハー,ハー,43.926,45.058,43.926,45.058,0,B
K001_004,102,B,IC01_萌,国内旅行,コクナイリョコウ,国内旅行,名詞-普通名詞-一般,,,漢,,コクナイリョコウ,国内旅行,コクナイリョコー,コクナイリョコー,44.135,47.063,44.135,45.569,0,B
K001_004,103,I,IC01_萌,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,44.135,47.063,44.135,45.569,0,I
K001_004,104,I,IC01_萌,行っ,イク,行く,動詞-一般,五段-カ行,連用形-促音便,和,,イク,行っ,イッ,イッ,44.135,47.063,45.731,46.016,0,B
K001_004,105,I,IC01_萌,て,テル,てる,助動詞,下一段-タ行,連用形-一般,和,,テル,て,テ,テ,44.135,47.063,46.575,47.063,0,I
K001_004,106,I,IC01_萌,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,,タ,た。,タ,タ,44.135,47.063,46.575,47.063,0,I
K001_004,107,B,IC02_綾子,は,ハア,はあ,感動詞-一般,,,和,,ハ,は ,ハ,ハ,45.498,47.178,45.498,47.178,0,B
K001_004,108,I,IC02_綾子,は,ハア,はあ,感動詞-一般,,,和,,ハ,は ,ハ,ハ,45.498,47.178,45.498,47.178,0,B
K001_004,109,I,IC02_綾子,は,ハア,はあ,感動詞-一般,,,和,,ハ,は ,ハ,ハ,45.498,47.178,45.498,47.178,0,B
K001_004,110,I,IC02_綾子,は,ハア,はあ,感動詞-一般,,,和,,ハ,は ,ハ,ハ,45.498,47.178,45.498,47.178,0,B
K001_004,111,I,IC02_綾子,はー,ハア,はあ,感動詞-一般,,,和,,ハア,はー ,ハー,ハー,45.498,47.178,45.498,47.178,0,B
K001_004,112,I,IC02_綾子,はー,ハア,はあ,感動詞-一般,,,和,,ハア,はー ,ハー,ハー,45.498,47.178,45.498,47.178,0,B
K001_004,113,I,IC02_綾子,はー,ハア,はあ,感動詞-一般,,,和,,ハア,はー。,ハー,ハー,45.498,47.178,45.498,47.178,0,B
K001_004,114,B,IC02_綾子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,47.178,48.292,47.178,48.292,0,B
K001_004,115,I,IC02_綾子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,47.178,48.292,47.178,48.292,0,B
K001_004,116,I,IC02_綾子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,47.178,48.292,47.178,48.292,0,B
K001_004,117,I,IC02_綾子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,47.178,48.292,47.178,48.292,0,B
K001_004,118,B,IC01_萌,そう,ソウ,そう,副詞,,,和,,ソウ,そう。,ソー,ソー,49.007,49.466,49.007,49.466,0,B
K001_004,119,B,IC01_萌,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,49.578,52.043,49.578,52.043,0,B
K001_004,120,I,IC01_萌,伊勢,イセ,伊勢,名詞-固有名詞-地名-一般,,,固,,イセ,伊勢,イセ,イセ,49.578,52.043,49.578,52.043,0,B
K001_004,121,I,IC01_萌,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,49.578,52.043,49.578,52.043,0,I
K001_004,122,I,IC01_萌,言え,イウ,言う,動詞-一般,五段-ワア行,仮定形-一般,和,,イウ,言え,イエ,イエ,49.578,52.043,49.578,52.043,0,B
K001_004,123,I,IC01_萌,ば,バ,ば,助詞-接続助詞,,,和,,バ,ば ,バ,バ,49.578,52.043,49.578,52.043,0,I
K001_004,124,I,IC01_萌,お土産,オミヤゲ,御土産,名詞-普通名詞-一般,,,和,,オミヤゲ,お土産,オミヤゲ,オミヤゲ,49.578,52.043,49.578,52.043,0,B
K001_004,125,I,IC01_萌,伊勢エビ,イセエビ,伊勢蝦,名詞-普通名詞-一般,,,混,,イセエビ,伊勢エビ,イセエビ,イセエビ,49.578,52.043,49.578,52.043,0,B
K001_004,126,I,IC01_萌,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,49.578,52.043,49.578,52.043,0,I
K001_004,127,I,IC01_萌,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,49.578,52.043,49.578,52.043,0,I
K001_004,128,I,IC01_萌,じゃん,ジャン,じゃん,助詞-終助詞,,,和,,ジャン,じゃん?。,ジャン,ジャン,49.578,52.043,49.578,52.043,0,I
K001_004,129,B,IC01_萌,だから,ダカラ,だから,接続詞,,,和,,ダカラ,だから,ダカラ,ダカラ,52.526,56.897,52.526,54.37,0,B
K001_004,130,I,IC01_萌,さ,サ,さ,助詞-終助詞,,,和,,サ,さ ,サ,サ,52.526,56.897,52.526,54.37,0,I
K001_004,131,I,IC01_萌,ほか,ホカ,他,名詞-普通名詞-一般,,,和,,ホカ,ほか,ホカ,ホカ,52.526,56.897,52.526,54.37,0,B
K001_004,132,I,IC01_萌,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,52.526,56.897,52.526,54.37,0,I
K001_004,133,I,IC01_萌,やつ,ヤツ,奴,名詞-普通名詞-一般,,,和,,ヤツ,やつ,ヤツ,ヤツ,52.526,56.897,52.526,54.37,0,B
K001_004,134,I,IC01_萌,探す,サガス,探す,動詞-一般,五段-サ行,連体形-一般,和,,サガス,探す,サガス,サガス,52.526,56.897,52.526,54.37,0,B
K001_004,135,I,IC01_萌,の,ノ,の,助詞-準体助詞,,,和,,ノ,の,ノ,ノ,52.526,56.897,52.526,54.37,0,I
K001_004,136,I,IC01_萌,ウ,,,言いよどみ,,,,,,(D ウ),ウ,ウ,52.526,56.897,52.526,54.37,0,B
K001_004,137,I,IC01_萌,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,52.526,56.897,54.6,56.897,0,B
K001_004,138,I,IC01_萌,さ,サ,さ,助詞-終助詞,,,和,,サ,さ ,サ,サ,52.526,56.897,54.6,56.897,0,I
K001_004,139,I,IC01_萌,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,52.526,56.897,54.6,56.897,0,B
K001_004,140,I,IC01_萌,だろう,ダ,だ,助動詞,助動詞-ダ,意志推量形,和,,ダ,だろう,ダロー,ダロー,52.526,56.897,54.6,56.897,0,I
K001_004,141,I,IC01_萌,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,52.526,56.897,54.6,56.897,0,I
K001_004,142,I,IC01_萌,思っ,オモウ,思う,動詞-一般,五段-ワア行,連用形-促音便,和,,オモウ,思っ,オモッ,オモッ,52.526,56.897,54.6,56.897,0,B
K001_004,143,I,IC01_萌,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,52.526,56.897,54.6,56.897,0,I
K001_004,144,I,IC01_萌,さ,サ,さ,助詞-終助詞,,,和,,サ,さ:,サ,サー,52.526,56.897,54.6,56.897,0,I
K001_004,145,I,IC01_萌,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,52.526,56.897,54.6,56.897,0,I
K001_004,146,I,IC01_萌,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,52.526,56.897,54.6,56.897,0,I
K001_004,147,I,IC01_萌,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,52.526,56.897,54.6,56.897,0,I
K001_004,148,I,IC01_萌,言っ,イウ,言う,動詞-一般,五段-ワア行,連用形-促音便,和,,イウ,言っ,イッ,イッ,52.526,56.897,54.6,56.897,0,B
K001_004,149,I,IC01_萌,て,テ,て,助詞-接続助詞,,,和,,テ,て。,テ,テ,52.526,56.897,54.6,56.897,0,I
K001_004,150,B,IC01_萌,すご,スゴイ,凄い,形容詞-一般,形容詞,語幹-一般,和,,スゴイ,すご。,スゴ,スゴ,57.046,57.447,57.046,57.447,0,B
K001_004,151,B,IC01_萌,あ,アッ,あっ,感動詞-一般,,,和,,ア,(I あ) ,ア,ア,57.447,60.604,57.447,60.604,0,B
K001_004,152,I,IC01_萌,ごめん,ゴメン,御免,名詞-普通名詞-一般,,,漢,,ゴメン,ごめん,ゴメン,ゴメン,57.447,60.604,57.447,60.604,0,B
K001_004,153,I,IC01_萌,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね: ,ネ,ネー,57.447,60.604,57.447,60.604,0,I
K001_004,154,I,IC01_萌,気,キ,気,名詞-普通名詞-一般,,,漢,,キ,(U 気,キ,キ,57.447,60.604,57.447,60.604,0,B
K001_004,155,I,IC01_萌,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,57.447,60.604,57.447,60.604,0,I
K001_004,156,I,IC01_萌,遣っ,ツカウ,使う,動詞-一般,五段-ワア行,連用形-促音便,和,,ツカウ,遣っ),ツカッ,ツカッ,57.447,60.604,57.447,60.604,0,B
K001_004,157,I,IC01_萌,ていただい,テイタダク,ていただく,助動詞,五段-カ行,連用形-イ音便,和,,テイタダク,ていただい,テイタダイ,テイタダイ,57.447,60.604,57.447,60.604,0,I
K001_004,158,I,IC01_萌,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,57.447,60.604,57.447,60.604,0,I
K001_004,159,I,IC01_萌,ごめん,ゴメン,御免,名詞-普通名詞-一般,,,漢,,ゴメン,(L ごめん,ゴメン,ゴメン,57.447,60.604,57.447,60.604,0,B
K001_004,160,I,IC01_萌,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:,ネ,ネー,57.447,60.604,57.447,60.604,0,I
K001_004,161,I,IC01_萌,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,57.447,60.604,57.447,60.604,0,I
K001_004,162,I,IC01_萌,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,57.447,60.604,57.447,60.604,0,I
K001_004,163,I,IC01_萌,言っ,イウ,言う,動詞-一般,五段-ワア行,連用形-促音便,和,,イウ,言っ,イッ,イッ,57.447,60.604,57.447,60.604,0,B
K001_004,164,I,IC01_萌,て,テ,て,助詞-接続助詞,,,和,,テ,て)。,テ,テ,57.447,60.604,57.447,60.604,0,I
K001_004,165,B,IC02_綾子,伊勢,イセ,伊勢,名詞-固有名詞-地名-一般,,,固,,イセ,伊勢,イセ,イセ,60.630,63.287,60.630,63.287,0,B
K001_004,166,I,IC02_綾子,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,60.630,63.287,60.630,63.287,0,I
K001_004,167,I,IC02_綾子,伊勢エビ,イセエビ,伊勢蝦,名詞-普通名詞-一般,,,混,,イセエビ,伊勢エビ,イセエビ,イセエビ,60.630,63.287,60.630,63.287,0,B
K001_004,168,I,IC02_綾子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,60.630,63.287,60.630,63.287,0,I
K001_004,169,I,IC02_綾子,コ,,,言いよどみ,,,,,,(D コ),コ,コ,60.630,63.287,60.630,63.287,0,B
K001_004,170,I,IC02_綾子,だけ,ダケ,だけ,助詞-副助詞,,,和,,ダケ,だけ,ダケ,ダケ,60.630,63.287,60.630,63.287,0,B
K001_004,171,I,IC02_綾子,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,60.630,63.287,60.630,63.287,0,I
K001_004,172,I,IC02_綾子,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,60.630,63.287,60.630,63.287,0,I
