会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
T016_006a,45,I,IC02_理奈子,休み,ヤスミ,休み,名詞-普通名詞-一般,,,和,,ヤスミ,休み,ヤスミ,ヤスミ,38.486,39.997,38.486,39.997,0,B
T016_006a,46,I,IC02_理奈子,だっ,ダ,だ,助動詞,助動詞-ダ,連用形-促音便,和,,ダ,だっ,ダッ,ダッ,38.486,39.997,38.486,39.997,0,I
T016_006a,47,I,IC02_理奈子,た,タ,た,助動詞,助動詞-タ,連体形-一般,和,,タ,た,タ,タ,38.486,39.997,38.486,39.997,0,I
T016_006a,48,I,IC02_理奈子,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ,ンダ,ンダ,38.486,39.997,38.486,39.997,0,I
T016_006a,49,I,IC02_理奈子,もん,モノ,もの,助詞-終助詞,,,和,,モン,もん,モン,モン,38.486,39.997,38.486,39.997,0,I
T016_006a,50,I,IC02_理奈子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね?。,ネ,ネ,38.486,39.997,38.486,39.997,0,I
T016_006a,51,B,IC01_慎吾,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,39.979,40.279,39.979,40.279,0,B
T016_006a,52,B,IC02_理奈子,そう,ソウ,そう,副詞,,,和,,ソウ,(T そう,ソー,ソー,41.540,42.226,41.540,42.226,0,B
T016_006a,53,I,IC02_理奈子,か,カ,か,助詞-終助詞,,,和,,カ,か ,カ,カ,41.540,42.226,41.540,42.226,0,I
T016_006a,54,I,IC02_理奈子,そう,ソウ,そう,副詞,,,和,,ソウ,そう,ソー,ソー,41.540,42.226,41.540,42.226,0,B
T016_006a,55,I,IC02_理奈子,か,カ,か,助詞-終助詞,,,和,,カ,か)。,カ,カ,41.540,42.226,41.540,42.226,0,I
T016_006a,56,B,IC02_理奈子,まあ,マア,まあ,副詞,,,和,,マア,まあ,マー,マー,43.685,46.128,43.685,44.445,0,B
T016_006a,57,I,IC02_理奈子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:,ネ,ネー,43.685,46.128,43.685,44.445,0,I
T016_006a,58,I,IC02_理奈子,まあ,マア,まあ,副詞,,,和,,マア,(T まあ),マー,マー,43.685,46.128,44.559,44.928,0,B
T016_006a,59,I,IC02_理奈子,お盆,オボン,御盆,名詞-普通名詞-一般,,,混,,オボン,お盆,オボン,オボン,43.685,46.128,45.421,46.128,0,B
T016_006a,60,I,IC02_理奈子,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ,ダ,ダ,43.685,46.128,45.421,46.128,0,I
T016_006a,61,I,IC02_理奈子,し,シ,し,助詞-接続助詞,,,和,,シ,し,シ,シ,43.685,46.128,45.421,46.128,0,I
T016_006a,62,I,IC02_理奈子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,43.685,46.128,45.421,46.128,0,I
T016_006a,63,B,IC02_理奈子,もう,モウ,もう,副詞,,,和,,モウ,もう。,モー,モー,46.128,46.391,46.128,46.391,0,B
T016_006a,64,B,IC01_慎吾,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,46.506,46.840,46.506,46.840,0,B
T016_006a,65,B,IC01_慎吾,まあ,マア,まあ,副詞,,,和,,マア,まあ,マー,マー,46.840,47.280,46.840,47.280,0,B
T016_006a,66,I,IC01_慎吾,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,46.840,47.280,46.840,47.280,0,I
T016_006a,67,B,IC02_理奈子,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,47.542,48.042,47.542,48.042,0,B
T016_006a,68,B,IC02_理奈子,この,コノ,此の,連体詞,,,和,,コノ,この,コノ,コノ,48.920,53.212,48.920,49.766,0,B
T016_006a,69,I,IC02_理奈子,辺,ヘン,辺,名詞-普通名詞-一般,,,漢,,ヘン,辺,ヘン,ヘン,48.920,53.212,48.920,49.766,0,B
T016_006a,70,I,IC02_理奈子,から,カラ,から,助詞-格助詞,,,和,,カラ,から,カラ,カラ,48.920,53.212,48.920,49.766,0,I
T016_006a,71,I,IC02_理奈子,こう,コウ,こう,副詞,,,和,,コウ,こう,コー,コー,48.920,53.212,50.832,51.242,0,B
T016_006a,72,I,IC02_理奈子,くっつけ,クッツケル,くっ付ける,動詞-一般,下一段-カ行,連用形-一般,和,,クッツケル,くっつけ,クッツケ,クッツケ,48.920,53.212,51.607,53.212,0,B
T016_006a,73,I,IC02_理奈子,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,48.920,53.212,51.607,53.212,0,I
T016_006a,74,I,IC02_理奈子,休み,ヤスミ,休み,名詞-普通名詞-一般,,,和,,ヤスミ,休み,ヤスミ,ヤスミ,48.920,53.212,51.607,53.212,0,B
T016_006a,75,I,IC02_理奈子,取る,トル,取る,動詞-一般,五段-ラ行,連体形-一般,和,,トル,取る,トル,トル,48.920,53.212,51.607,53.212,0,B
T016_006a,76,I,IC02_理奈子,人,ヒト,人,名詞-普通名詞-一般,,,和,,ヒト,人,ヒト,ヒト,48.920,53.212,51.607,53.212,0,B
T016_006a,77,I,IC02_理奈子,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,48.920,53.212,51.607,53.212,0,I
T016_006a,78,I,IC02_理奈子,多い,オオイ,多い,形容詞-一般,形容詞,連体形-一般,和,,オオイ,多い,オーイ,オーイ,48.920,53.212,51.607,53.212,0,B
T016_006a,79,I,IC02_理奈子,んじゃない,ノデハナイ,のではない,助動詞,形容詞,終止形-一般,和,,ンジャナイ,んじゃない?。,ンジャナイ,ンジャナイ,48.920,53.212,51.607,53.212,0,I
T016_006a,80,B,IC01_慎吾,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,53.610,53.959,53.610,53.959,0,B
T016_006a,81,B,IC01_慎吾,結構,ケッコウ,結構,副詞,,,漢,,ケッコウ,(W ケコ|結構),ケッコー,ケコ,53.959,58.376,53.959,56.451,0,B
T016_006a,82,I,IC01_慎吾,ね,ネ,ね,助詞-終助詞,,,和,,ネ,(U ね) ,ネ,ネ,53.959,58.376,53.959,56.451,0,I
T016_006a,83,I,IC01_慎吾,十四十五十六,ジュウヨンジュウゴジュウロク,十四十五十六,名詞-数詞,,,混,,ジュウヨンジュウゴジュウロク,十四 十五 十六,ジューヨンジューゴジューロク,ジューヨンジューゴジューロク,53.959,58.376,53.959,56.451,0,B
T016_006a,84,I,IC01_慎吾,休み,ヤスミ,休み,名詞-普通名詞-一般,,,和,,ヤスミ,休み,ヤスミ,ヤスミ,53.959,58.376,53.959,56.451,0,B
T016_006a,85,I,IC01_慎吾,って,ツウ,つう,助動詞,五段-ワア行,連体形-一般,和,,ッツウ,って,ッテ,ッテ,53.959,58.376,53.959,56.451,0,I
T016_006a,86,I,IC01_慎吾,の,ノ,の,助詞-準体助詞,,,和,,ノ,の,ノ,ノ,53.959,58.376,57.887,58.376,0,I
T016_006a,87,I,IC01_慎吾,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,53.959,58.376,57.887,58.376,0,I
T016_006a,88,I,IC01_慎吾,多い,オオイ,多い,形容詞-一般,形容詞,終止形-一般,和,,オオイ,多い。,オーイ,オーイ,53.959,58.376,57.887,58.376,0,B
T016_006a,89,B,IC02_理奈子,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,57.143,57.745,57.143,57.745,0,B
T016_006a,90,B,IC02_理奈子,まあ,マア,まあ,副詞,,,和,,マア,まあ ,マー,マー,61.634,62.964,61.634,62.964,0,B
T016_006a,91,I,IC02_理奈子,そう,ソウ,そう,副詞,,,和,,ソウ,そう,ソー,ソー,61.634,62.964,61.634,62.964,0,B
T016_006a,92,I,IC02_理奈子,なっ,ナル,成る,動詞-一般,五段-ラ行,連用形-促音便,和,,ナル,なっ,ナッ,ナッ,61.634,62.964,61.634,62.964,0,B
T016_006a,93,I,IC02_理奈子,ちゃう,チャウ,ちゃう,助動詞,五段-ワア行,終止形-一般,和,,チャウ,ちゃう,チャウ,チャウ,61.634,62.964,61.634,62.964,0,I
T016_006a,94,I,IC02_理奈子,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ,ヨ,ヨ,61.634,62.964,61.634,62.964,0,I
T016_006a,95,I,IC02_理奈子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね?。,ネ,ネ,61.634,62.964,61.634,62.964,0,I
T016_006a,96,B,IC01_慎吾,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,62.078,62.410,62.078,62.410,0,B
T016_006a,97,B,IC01_慎吾,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,67.895,68.209,67.895,68.209,0,B
T016_006a,98,B,IC01_慎吾,うまい,ウマイ,旨い,形容詞-一般,形容詞,終止形-一般,和,,ウマイ,うまい。,ウマイ,ウマイ,69.630,70.029,69.630,70.029,0,B
T016_006a,99,B,IC02_理奈子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,76.036,76.221,76.036,76.221,0,B
T016_006a,100,B,IC01_慎吾,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:。,ネ,ネー,81.343,81.635,81.343,81.635,0,B
T016_006a,101,B,IC01_慎吾,プール,プール,プール,名詞-普通名詞-一般,,,外,pool,プール,プール,プール,プール,81.635,82.423,81.635,82.423,0,B
T016_006a,102,I,IC01_慎吾,どう,ドウ,どう,副詞,,,和,,ドウ,どう,ドー,ドー,81.635,82.423,81.635,82.423,0,I
T016_006a,103,I,IC01_慎吾,だっ,ダ,だ,助動詞,助動詞-ダ,連用形-促音便,和,,ダ,だっ,ダッ,ダッ,81.635,82.423,81.635,82.423,0,I
T016_006a,104,I,IC01_慎吾,た,タ,た,助動詞,助動詞-タ,連体形-一般,和,,タ,た,タ,タ,81.635,82.423,81.635,82.423,0,I
T016_006a,105,I,IC01_慎吾,の,ノ,の,助詞-終助詞,,,和,,ノ,(U の)。,ノ,ノ,81.635,82.423,81.635,82.423,0,I
T016_006a,106,B,IC02_理奈子,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,84.785,85.276,84.785,85.276,0,B
T016_006a,107,B,IC02_理奈子,上,ウエ,上,名詞-普通名詞-一般,,,和,,ウエ,上,ウエ,ウエ,86.443,87.206,86.443,87.206,0,B
T016_006a,108,I,IC02_理奈子,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,86.443,87.206,86.443,87.206,0,I
T016_006a,109,I,IC02_理奈子,プール,プール,プール,名詞-普通名詞-一般,,,外,pool,プール,プール,プール,プール,86.443,87.206,86.443,87.206,0,B
T016_006a,110,I,IC02_理奈子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね?。,ネ,ネ,86.443,87.206,86.443,87.206,0,I
T016_006a,111,B,IC01_慎吾,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,87.246,87.430,87.246,87.430,0,B
T016_006a,112,B,IC02_理奈子,あの,アノ,あの,感動詞-フィラー,,,和,,アノ,(F あの) ,アノ,アノ,89.886,92.058,89.886,90.863,0,B
T016_006a,113,I,IC02_理奈子,一個,イッコ,一個,名詞-数詞,,,漢,,イッコ,一個,イッコ,イッコ,89.886,92.058,89.886,90.863,0,B
T016_006a,114,I,IC02_理奈子,は,ハ,は,助詞-係助詞,,,和,,ハ,は:,ワ,ワー,89.886,92.058,89.886,90.863,0,I
T016_006a,115,I,IC02_理奈子,大破し,タイハスル,大破する,動詞-一般,サ行変格,連用形-一般,混,,タイハスル,大破し,タイハシ,タイハシ,89.886,92.058,91.272,92.058,0,B
T016_006a,116,I,IC02_理奈子,て,テル,てる,助動詞,下一段-タ行,連用形-一般,和,,テル,て,テ,テ,89.886,92.058,91.272,92.058,0,I
T016_006a,117,I,IC02_理奈子,て,テ,て,助詞-接続助詞,,,和,,テ,て:。,テ,テー,89.886,92.058,91.272,92.058,0,I
T016_006a,118,B,IC01_慎吾,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,91.071,91.271,91.071,91.271,0,B
T016_006a,119,B,IC01_慎吾,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,92.255,92.705,92.255,92.705,0,B
T016_006a,120,B,IC02_理奈子,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,92.723,93.256,92.723,93.256,0,B
T016_006a,121,B,IC02_理奈子,あの,アノ,あの,感動詞-フィラー,,,和,,アノ,(F あの) ,アノ,アノ,93.728,99.534,93.728,94.47,0,B
T016_006a,122,I,IC02_理奈子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,93.728,99.534,93.728,94.47,0,B
T016_006a,123,I,IC02_理奈子,だろう,ダ,だ,助動詞,助動詞-ダ,意志推量形,和,,ダ,だろう,ダロー,ダロー,93.728,99.534,93.728,94.47,0,I
T016_006a,124,I,IC02_理奈子,壁面,ヘキメン,壁面,名詞-普通名詞-一般,,,漢,,ヘキメン,壁面,ヘキメン,ヘキメン,93.728,99.534,94.723,96.112,0,B
T016_006a,125,I,IC02_理奈子,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,93.728,99.534,94.723,96.112,0,I
T016_006a,126,I,IC02_理奈子,破れ,ヤブレル,破れる,動詞-一般,下一段-ラ行,連用形-一般,和,,ヤブレル,破れ,ヤブレ,ヤブレ,93.728,99.534,94.723,96.112,0,B
T016_006a,127,I,IC02_理奈子,ちゃっ,チャウ,ちゃう,助動詞,五段-ワア行,連用形-促音便,和,,チャウ,ちゃっ,チャッ,チャッ,93.728,99.534,94.723,96.112,0,I
T016_006a,128,I,IC02_理奈子,て,テル,てる,助動詞,下一段-タ行,連用形-一般,和,,テル,て,テ,テ,93.728,99.534,94.723,96.112,0,I
T016_006a,129,I,IC02_理奈子,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,93.728,99.534,94.723,96.112,0,I
T016_006a,130,I,IC02_理奈子,もう,モウ,もう,副詞,,,和,,モウ,もう,モー,モー,93.728,99.534,97.334,98.587,0,B
T016_006a,131,I,IC02_理奈子,使え,ツカウ,使う,動詞-一般,下一段-ア行,未然形-一般,和,,ツカエル,使え,ツカエ,ツカエ,93.728,99.534,97.334,98.587,0,B
T016_006a,132,I,IC02_理奈子,ない,ナイ,ない,助動詞,助動詞-ナイ,終止形-一般,和,,ナイ,ない,ナイ,ナイ,93.728,99.534,97.334,98.587,0,I
T016_006a,133,I,IC02_理奈子,から,カラ,から,助詞-接続助詞,,,和,,カラ,から ,カラ,カラ,93.728,99.534,97.334,98.587,0,I
T016_006a,134,I,IC02_理奈子,ちょっと,チョット,一寸,副詞,,,和,,チョット,ちょっと,チョット,チョット,93.728,99.534,97.334,98.587,0,B
T016_006a,135,I,IC02_理奈子,あれ,アレ,彼れ,代名詞,,,和,,アレ,あれ,アレ,アレ,93.728,99.534,98.71,99.534,0,B
T016_006a,136,I,IC02_理奈子,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,93.728,99.534,98.71,99.534,0,I
T016_006a,137,I,IC02_理奈子,廃棄,ハイキ,廃棄,名詞-普通名詞-一般,,,漢,,ハイキ,廃棄,ハイキ,ハイキ,93.728,99.534,98.71,99.534,0,B
T016_006a,138,I,IC02_理奈子,か,カ,か,助詞-終助詞,,,和,,カ,か,カ,カ,93.728,99.534,98.71,99.534,0,I
T016_006a,139,I,IC02_理奈子,な,ナ,な,助詞-終助詞,,,和,,ナ,な。,ナ,ナ,93.728,99.534,98.71,99.534,0,I
T016_006a,140,B,IC01_慎吾,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,96.193,96.476,96.193,96.476,0,B
T016_006a,141,B,IC02_理奈子,カエルちゃん,カエルチャン,蛙ちゃん,名詞-普通名詞-一般,,,和,,カエルチャン,カエルちゃん,カエルチャン,カエルチャン,104.400,105.575,104.400,105.575,0,B
T016_006a,142,I,IC02_理奈子,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,104.400,105.575,104.400,105.575,0,I
T016_006a,143,I,IC02_理奈子,大丈夫,ダイジョウブ,大丈夫,形状詞-一般,,,漢,,ダイジョウブ,大丈夫。,ダイジョーブ,ダイジョーブ,104.400,105.575,104.400,105.575,0,B
T016_006a,144,B,IC01_慎吾,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,108.831,108.989,108.831,108.989,0,B
T016_006a,145,B,IC01_慎吾,じゃ,デ,で,接続詞,,,和,,ジャ,じゃ ,ジャ,ジャ,108.989,110.744,108.989,109.815,0,B
T016_006a,146,I,IC01_慎吾,カエルちゃん,カエルチャン,蛙ちゃん,名詞-普通名詞-一般,,,和,,カエルチャン,カエルちゃん,カエルチャン,カエルチャン,108.989,110.744,108.989,109.815,0,B
T016_006a,147,I,IC01_慎吾,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,108.989,110.744,108.989,109.815,0,I
T016_006a,148,I,IC01_慎吾,掃除し,ソウジスル,掃除する,動詞-一般,サ行変格,連用形-一般,混,,ソウジスル,掃除し,ソージシ,ソージシ,108.989,110.744,110.1,110.744,0,B
T016_006a,149,I,IC01_慎吾,て,テ,て,助詞-接続助詞,,,和,,テ,て。,テ,テ,108.989,110.744,110.1,110.744,0,I
T016_006a,150,B,IC02_理奈子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,111.015,111.284,111.015,111.284,0,B
T016_006a,151,B,IC02_理奈子,ものすごい,モノスゴイ,物凄い,形容詞-一般,形容詞,連体形-一般,和,,モノスゴイ,ものすごい,モノスゴイ,モノスゴイ,111.708,116.473,111.708,113.719,0,B
T016_006a,152,I,IC02_理奈子,汚く,キタナイ,汚い,形容詞-一般,形容詞,連用形-一般,和,,キタナイ,汚く%,キタナク,キタナクッ,111.708,116.473,111.708,113.719,0,B
T016_006a,153,I,IC02_理奈子,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,111.708,116.473,111.708,113.719,0,I
T016_006a,154,I,IC02_理奈子,さ,サ,さ,助詞-終助詞,,,和,,サ,さ ,サ,サ,111.708,116.473,111.708,113.719,0,I
T016_006a,155,I,IC02_理奈子,やっぱり,ヤハリ,矢張り,副詞,,,和,,ヤッパリ,やっぱり,ヤッパリ,ヤッパリ,111.708,116.473,111.708,113.719,0,B
T016_006a,156,I,IC02_理奈子,しまっ,シマウ,仕舞う,動詞-一般,五段-ワア行,連用形-促音便,和,,シマウ,しまっ,シマッ,シマッ,111.708,116.473,114.062,116.473,0,B
T016_006a,157,I,IC02_理奈子,とか,トク,とく,助動詞,五段-カ行,未然形-一般,和,,トク,とか,トカ,トカ,111.708,116.473,114.062,116.473,0,I
T016_006a,158,I,IC02_理奈子,なきゃ,ナイ,ない,助動詞,助動詞-ナイ,仮定形-融合,和,,ナイ,なきゃ,ナキャ,ナキャ,111.708,116.473,114.062,116.473,0,I
T016_006a,159,I,IC02_理奈子,だめ,ダメ,駄目,形状詞-一般,,,混,,ダメ,だめ,ダメ,ダメ,111.708,116.473,114.062,116.473,0,B
T016_006a,160,I,IC02_理奈子,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ,ダ,ダ,111.708,116.473,114.062,116.473,0,I
T016_006a,161,I,IC02_理奈子,な,ナ,な,助詞-終助詞,,,和,,ナ,な,ナ,ナ,111.708,116.473,114.062,116.473,0,I
T016_006a,162,I,IC02_理奈子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,111.708,116.473,114.062,116.473,0,I
T016_006a,163,I,IC02_理奈子,ゆう,イウ,言う,動詞-一般,五段-ワア行,連体形-一般,和,,ユウ,ゆう,ユー,ユー,111.708,116.473,114.062,116.473,0,B
